movie_id,company_id,company_type_id,note
3284,215,1,(2007-2008) (Belgium) (TV)
3328,1,1,
3342,216,1,(2000) (USA) (TV)
3342,217,1,(200?) (Japan) (TV)
3532,216,1,(2007) (USA) (TV)
3552,218,1,(2009) (UK) (DVD)
3552,219,1,(2009) (worldwide) (all media)
3552,139,1,(2009) (UK) (TV)
3552,30,1,(2011) (Germany) (DVD)
3553,139,1,(2009) (UK) (TV)
3554,139,1,(2009) (UK) (TV)
3555,220,1,(2010) (Russia) (TV)
3585,221,1,(2005) (Greece) (TV)
3680,160,1,(1968) (USA) (TV)
3682,222,1,(1990-) (Switzerland) (TV)
3683,27,1,(1989) (UK) (TV)
3800,223,1,(2006) (Canada) (TV)
3834,224,1,(2005-) (Canada) (TV)
3852,225,1,
3823,171,1,(2011) (Japan) (TV)
3824,171,1,(2011) (Japan) (TV)
3860,185,1,(2011) (Spain) (TV)
3861,226,1,(2011) (Spain) (DVD)
3862,226,1,(2011) (Spain) (DVD)
3863,11,1,(2015) (USA) (TV)
3864,21,1,(worldwide)
3871,46,1,(2009) (Hungary) (TV)
3871,227,1,(2011) (Hungary) (TV) (re-release)
3871,228,1,(2012) (Germany) (DVD)
3872,46,1,(2009) (Hungary) (TV)
3873,46,1,(2009) (Hungary) (TV)
3874,46,1,(2010) (Hungary) (TV)
3875,46,1,(2010) (Hungary) (TV)
3876,46,1,(2011) (Hungary) (TV)
3877,46,1,(2011) (Hungary) (TV)
3878,46,1,(2011) (Hungary) (TV)
3879,46,1,(2011) (Hungary) (TV)
3880,46,1,(2011) (Hungary) (TV)
3881,46,1,(2011) (Hungary) (TV)
3882,46,1,(2011) (Hungary) (TV)
3883,46,1,(2011) (Hungary) (TV)
3884,46,1,(2009) (Hungary) (TV)
3885,46,1,(2011) (Hungary) (TV)
3886,46,1,(2009) (Hungary) (TV)
3887,46,1,(2009) (Hungary) (TV)
3888,46,1,(2009) (Hungary) (TV)
3889,46,1,(2009) (Hungary) (TV)
3890,46,1,(2009) (Hungary) (TV)
3891,46,1,(2009) (Hungary) (TV)
3892,46,1,(2009) (Hungary) (TV)
3893,46,1,(2009) (Hungary) (TV)
3894,46,1,(2009) (Hungary) (TV)
3895,46,1,(2009) (Hungary) (TV)
3896,46,1,(2009) (Hungary) (TV)
3897,46,1,(2009) (Hungary) (TV)
3898,46,1,(2009) (Hungary) (TV)
3899,46,1,(2009) (Hungary) (TV)
3900,46,1,(2009) (Hungary) (TV)
3901,46,1,(2009) (Hungary) (TV)
3902,46,1,(2009) (Hungary) (TV)
3903,46,1,(2009) (Hungary) (TV)
3904,46,1,(2009) (Hungary) (TV)
3905,46,1,(2009) (Hungary) (TV)
3906,46,1,(2009) (Hungary) (TV)
3907,46,1,(2009) (Hungary) (TV)
3908,46,1,(2009) (Hungary) (TV)
3909,46,1,(2009) (Hungary) (TV)
3910,46,1,(2009) (Hungary) (TV)
3911,46,1,(2009) (Hungary) (TV)
3912,46,1,(2009) (Hungary) (TV)
3913,46,1,(2009) (Hungary) (TV)
3914,46,1,(2009) (Hungary) (TV)
3915,46,1,(2009) (Hungary) (TV)
3916,46,1,(2009) (Hungary) (TV)
3917,46,1,(2009) (Hungary) (TV)
3918,46,1,(2009) (Hungary) (TV)
3919,46,1,(2009) (Hungary) (TV)
3920,46,1,(2009) (Hungary) (TV)
3921,46,1,(2009) (Hungary) (TV)
3922,46,1,(2009) (Hungary) (TV)
3923,46,1,(2009) (Hungary) (TV)
3924,46,1,(2009) (Hungary) (TV)
3925,46,1,(2009) (Hungary) (TV)
3926,46,1,(2009) (Hungary) (TV)
3927,46,1,(2009) (Hungary) (TV)
3928,46,1,(2009) (Hungary) (TV)
3929,46,1,(2009) (Hungary) (TV)
3930,46,1,(2009) (Hungary) (TV)
3931,46,1,(2009) (Hungary) (TV)
3932,46,1,(2009) (Hungary) (TV)
3933,46,1,(2009) (Hungary) (TV)
3934,46,1,(2009) (Hungary) (TV)
3935,46,1,(2009) (Hungary) (TV)
3936,46,1,(2009) (Hungary) (TV)
3937,46,1,(2009) (Hungary) (TV)
3938,46,1,(2009) (Hungary) (TV)
3939,46,1,(2009) (Hungary) (TV)
3940,46,1,(2009) (Hungary) (TV)
3941,46,1,(2009) (Hungary) (TV)
3942,46,1,(2009) (Hungary) (TV)
3943,46,1,(2009) (Hungary) (TV)
3944,46,1,(2009) (Hungary) (TV)
3945,46,1,(2009) (Hungary) (TV)
3946,46,1,(2009) (Hungary) (TV)
3947,46,1,(2009) (Hungary) (TV)
3948,46,1,(2009) (Hungary) (TV)
3949,46,1,(2009) (Hungary) (TV)
3950,46,1,(2009) (Hungary) (TV)
3951,46,1,(2009) (Hungary) (TV)
3952,46,1,(2009) (Hungary) (TV)
3953,46,1,(2009) (Hungary) (TV)
3954,46,1,(2009) (Hungary) (TV)
3955,46,1,(2009) (Hungary) (TV)
3956,46,1,(2010) (Hungary) (TV)
3957,46,1,(2010) (Hungary) (TV)
3958,46,1,(2010) (Hungary) (TV)
3959,46,1,(2009) (Hungary) (TV)
3961,46,1,(2009) (Hungary) (TV)
3962,46,1,(2009) (Hungary) (TV)
3960,46,1,(2009) (Hungary) (TV)
3963,46,1,(2009) (Hungary) (TV)
3964,46,1,(2009) (Hungary) (TV)
3965,46,1,(2009) (Hungary) (TV)
3966,46,1,(2009) (Hungary) (TV)
3967,46,1,(2009) (Hungary) (TV)
3968,46,1,(2009) (Hungary) (TV)
3969,46,1,(2009) (Hungary) (TV)
3970,46,1,(2009) (Hungary) (TV)
3971,46,1,(2009) (Hungary) (TV)
3972,46,1,(2009) (Hungary) (TV)
3973,46,1,(2009) (Hungary) (TV)
3974,46,1,(2009) (Hungary) (TV)
3975,46,1,(2009) (Hungary) (TV)
3976,46,1,(2009) (Hungary) (TV)
3977,46,1,(2009) (Hungary) (TV)
3978,46,1,(2009) (Hungary) (TV)
3979,46,1,(2009) (Hungary) (TV)
3980,46,1,(2009) (Hungary) (TV)
3981,46,1,(2009) (Hungary) (TV)
3982,229,1,(2006) (Czech Republic) (TV)
3983,230,1,(2013) (Sweden) (TV)
3993,73,1,(2010) (Denmark) (TV)
4017,74,1,(2009) (Japan) (TV)
4017,95,1,(2009) (Japan) (TV)
4017,231,1,(2009) (Japan) (TV)
4017,232,1,(2011) (USA) (DVD)
4017,233,1,(2011) (USA) (DVD)
4017,234,1,(2009) (Japan) (TV)
4017,235,1,(2009) (Japan) (TV)
4017,236,1,(2009) (Japan) (TV)
4018,74,1,(2011) (Japan) (TV)
4018,95,1,(2011) (Japan) (TV)
4018,231,1,(2011) (Japan) (TV)
4018,232,1,(2011) (USA) (all media)
4018,233,1,(2011) (USA) (all media)
4027,114,1,(1965) (Japan) (TV)
4029,237,1,(2001) (Japan) (DVD)
4029,114,1,(1979) (Japan) (TV)
4033,92,1,(2007) (Japan) (TV)
4035,16,1,(1997) (USA) (TV)
4037,93,1,(2006) (UK) (TV)
4138,238,1,(2006) (Germany) (TV)
4138,30,1,(2009) (Germany) (DVD)
4138,239,1,(2008) (Germany) (TV)
4199,240,1,(2006) (USA) (TV)
4209,160,1,(1964-1967) (USA) (TV)
4210,160,1,(1966) (USA) (TV)
4211,160,1,(1967) (USA) (TV)
4212,160,1,(1964) (USA) (TV)
4213,160,1,(1966) (USA) (TV)
4214,160,1,(1964) (USA) (TV)
4215,160,1,(1966) (USA) (TV)
4216,160,1,(1965) (USA) (TV)
4217,160,1,(1965) (USA) (TV)
4218,160,1,(1966) (USA) (TV)
4219,160,1,(1966) (USA) (TV)
4220,160,1,(1966) (USA) (TV)
4221,160,1,(1964) (USA) (TV)
4221,241,1,(????) (USA) (DVD)
4221,241,1,(????) (USA) (VHS)
4222,160,1,(1966) (USA) (TV)
4223,160,1,(1965) (USA) (TV)
4224,160,1,(1966) (USA) (TV)
4225,160,1,(1965) (USA) (TV)
4226,160,1,(1966) (USA) (TV)
4227,160,1,(1964) (USA) (TV)
4227,241,1,(????) (USA) (DVD)
4227,241,1,(????) (USA) (VHS)
4228,160,1,(1966) (USA) (TV)
4229,160,1,(1966) (USA) (TV)
4230,160,1,(1964) (USA) (TV)
4230,241,1,(????) (USA) (DVD)
4230,241,1,(????) (USA) (VHS)
4231,160,1,(1965) (USA) (TV)
4232,160,1,(1966) (USA) (TV)
4233,160,1,(1964) (USA) (TV)
4234,160,1,(1965) (USA) (TV)
4235,160,1,(1965) (USA) (TV)
4236,160,1,(1964) (USA) (TV)
4237,160,1,(1966) (USA) (TV)
4238,160,1,(1965) (USA) (TV)
4239,160,1,(1965) (USA) (TV)
4240,160,1,(1965) (USA) (TV)
4241,160,1,(1966) (USA) (TV)
4242,160,1,(1964) (USA) (TV)
4242,241,1,(????) (USA) (DVD)
4242,241,1,(????) (USA) (VHS)
4243,160,1,(1965) (USA) (TV)
4244,160,1,(1965) (USA) (TV)
4245,160,1,(1965) (USA) (TV)
4246,160,1,(1966) (USA) (TV)
4247,160,1,(1966) (USA) (TV)
4248,160,1,(1964) (USA) (TV)
4249,160,1,(1965) (USA) (TV)
4250,160,1,(1965) (USA) (TV)
4251,160,1,(1966) (USA) (TV)
4252,160,1,(1965) (USA) (TV)
4253,160,1,(1966) (USA) (TV)
4254,160,1,(1965) (USA) (TV)
4255,160,1,(1964) (USA) (TV)
4255,241,1,(????) (USA) (DVD)
4255,241,1,(????) (USA) (VHS)
4256,160,1,(1965) (USA) (TV)
4257,160,1,(1966) (USA) (TV)
4258,160,1,(1966) (USA) (TV)
4259,160,1,(1965) (USA) (TV)
4260,160,1,(1966) (USA) (TV)
4261,160,1,(1965) (USA) (TV)
4262,160,1,(1964) (USA) (TV)
4262,241,1,(????) (USA) (DVD)
4262,241,1,(????) (USA) (VHS)
4263,160,1,(1967) (USA) (TV)
4264,160,1,(1965) (USA) (TV)
4265,160,1,(1965) (USA) (TV)
4266,160,1,(1965) (USA) (TV)
4267,160,1,(1965) (USA) (TV)
4268,160,1,(1964) (USA) (TV)
4268,241,1,(????) (USA) (DVD)
4268,241,1,(????) (USA) (VHS)
4269,160,1,(1965) (USA) (TV)
4270,160,1,(1966) (USA) (TV)
4271,160,1,(1966) (USA) (TV)
4272,160,1,(1966) (USA) (TV)
4273,160,1,(1964) (USA) (TV)
4273,241,1,(????) (USA) (DVD)
4273,241,1,(????) (USA) (VHS)
4274,160,1,(1966) (USA) (TV)
4275,160,1,(1964) (USA) (TV)
4276,160,1,(1965) (USA) (TV)
4277,160,1,(1965) (USA) (TV)
4278,160,1,(1965) (USA) (TV)
4279,160,1,(1965) (USA) (TV)
4280,160,1,(1965) (USA) (TV)
4281,160,1,(1965) (USA) (TV)
4282,160,1,(1966) (USA) (TV)
4283,160,1,(1966) (USA) (TV)
4284,160,1,(1966) (USA) (TV)
4285,160,1,(1965) (USA) (TV)
4286,160,1,(1965) (USA) (TV)
4287,160,1,(1966) (USA) (TV)
4426,242,1,(2010) (USA) (TV)
4039,243,1,(Argentina)
4041,244,1,(2005) (USA) (TV)
4041,244,1,(2009) (USA) (TV)
4041,245,1,(2009) (USA) (TV)
4041,246,1,(2004) (USA) (TV)
4119,244,1,(2008) (USA) (TV)
4119,179,1,(2009) (Mexico) (TV)
4125,247,1,(2011) (Chile) (TV)
4152,248,1,(2005) (USA) (DVD)
4152,249,1,(2005) (France) (DVD)
4152,250,1,(2005) (Australia) (DVD)
4152,250,1,(2005) (New Zealand) (DVD)
4198,183,1,(2005) (Greece) (TV)
4288,251,1,(2005) (USA) (TV)
4288,78,1,(2005) (USA) (TV)
4445,16,1,(USA)
4448,181,1,(2005) (Japan) (TV)
4454,252,1,(2003) (Netherlands) (TV)
4455,253,1,(2009) (Germany) (TV)
4455,254,1,(2009) (worldwide) (TV)
4455,255,1,(2009) (Switzerland) (TV)
4455,225,1,(2009) (Germany) (TV)
4482,256,1,(1959-1960) (USA) (TV)
4482,257,1,(1959-1960) (Sweden) (TV)
4482,258,1,(video)
4483,259,1,(2007) (Sweden) (DVD)
4485,259,1,(2007) (Sweden) (DVD)
4486,256,1,(19??) (USA) (TV)
4486,257,1,(19??) (Sweden) (TV)
4486,259,1,(2007) (Sweden) (DVD)
4490,256,1,(1960) (USA) (TV)
4492,259,1,(2005) (Sweden) (DVD)
4492,258,1,"(2001) (USA) (DVD) (with \Terror in the Midnight Sun\"")"""
4493,256,1,(1960) (USA) (TV)
4493,259,1,(2007) (Sweden) (DVD)
4496,19,1,(1989) (USA) (TV) (1989)
4651,160,1,(1979) (USA) (TV)
4652,160,1,(1979) (USA) (TV)
4653,160,1,(1979) (USA) (TV)
4654,160,1,(1979) (USA) (TV)
4655,160,1,(1979) (USA) (TV)
4656,160,1,(1979) (USA) (TV)
4657,160,1,(1979) (USA) (TV)
4658,160,1,(1979) (USA) (TV)
4659,160,1,(1979) (USA) (TV)
4660,160,1,(1979) (USA) (TV)
4661,260,1,(2012) (UK) (TV)
4661,93,1,(2012) (UK) (TV)
4457,64,1,(2007) (Spain) (TV)
4513,261,1,(1981-1992) (France) (TV)
4513,180,1,(1992-) (France) (TV)
4540,262,1,(2009-2010) (Netherlands) (TV)
4541,262,1,(2009) (Netherlands) (TV)
4542,262,1,(2010) (Netherlands) (TV)
4543,262,1,(2009) (Netherlands) (TV)
4544,262,1,(2009) (Netherlands) (TV)
4545,262,1,(2009) (Netherlands) (TV)
4546,262,1,(2009) (Netherlands) (TV)
4547,262,1,(2009) (Netherlands) (TV)
4548,262,1,(2010) (Netherlands) (TV)
4549,262,1,(2009) (Netherlands) (TV)
4551,262,1,(2009) (Netherlands) (TV)
4550,262,1,(2010) (Netherlands) (TV)
4552,262,1,(2009) (Netherlands) (TV)
4553,262,1,(2009) (Netherlands) (TV)
4666,64,1,(1987) (Spain) (TV)
4668,263,1,(1988) (worldwide) (TV)
4680,171,1,(2012) (Japan) (TV)
4681,171,1,(2012) (Japan) (TV)
4682,171,1,(2012) (Japan) (TV)
4683,171,1,(2012) (Japan) (TV)
4684,171,1,(2012) (Japan) (TV)
4685,171,1,(2012) (Japan) (TV)
4686,171,1,(2012) (Japan) (TV)
4687,171,1,(2012) (Japan) (TV)
4688,171,1,(2012) (Japan) (TV)
4689,171,1,(2012) (Japan) (TV)
4690,264,1,(2006) (Czech Republic) (TV)
4698,69,1,(1986) (Spain) (TV)
4699,156,1,(2012) (Greece) (TV)
4700,122,1,(2009) (Hungary) (TV)
4700,265,1,(2009) (USA) (TV)
4701,122,1,(2009) (Hungary) (TV) (AXN Sci-Fi)
4702,122,1,(2009) (Hungary) (TV) (AXN Sci-Fi)
4703,122,1,(2009) (Hungary) (TV) (AXN Sci-Fi)
4704,122,1,(2009) (Hungary) (TV) (AXN Sci-Fi)
4705,122,1,(2009) (Hungary) (TV) (AXN Sci-Fi)
4706,122,1,(2009) (Hungary) (TV) (AXN Sci-Fi)
4707,122,1,(2009) (Hungary) (TV) (AXN Sci-Fi)
4707,265,1,(2009) (USA) (TV)
4708,122,1,(2009) (Hungary) (TV) (AXN Sci-Fi)
4710,266,1,(2007) (USA) (TV)
4709,267,1,(1971) (Greece) (TV)
4714,69,1,(2011) (Spain) (TV)
4729,268,1,(2007) (worldwide) (TV)
4730,269,1,
4731,270,1,(2005) (Denmark) (TV)
4732,12,1,(2007) (USA) (TV)
4737,271,1,(2008) (Brazil) (TV)
4773,272,1,(2012) (Spain) (TV)
4738,270,1,(2004) (Denmark) (TV)
4739,270,1,(2004) (Denmark) (TV)
4740,181,1,(2005) (Japan) (TV)
4758,273,1,(1983) (Greece) (TV)
4802,274,1,(worldwide)
4858,155,1,(2013) (Greece) (TV)
4859,20,1,(2009) (USA) (TV)
4948,275,1,(1986) (Yugoslavia) (TV)
4949,276,1,(1960) (Sweden) (TV)
4951,277,1,(2005) (Belgium) (TV)
4951,278,1,(2005) (Belgium) (TV)
4992,19,1,(2012) (USA) (TV)
4993,19,1,(2013) (USA) (TV)
4995,19,1,(2013) (USA) (TV)
4996,19,1,(2013) (USA) (TV)
4997,19,1,(2013) (USA) (TV)
4998,19,1,(2013) (USA) (TV)
4999,19,1,(2013) (USA) (TV)
5000,19,1,(2013) (USA) (TV)
5001,19,1,(2013) (USA) (TV)
5002,19,1,(2013) (USA) (TV)
5003,19,1,(2013) (USA) (TV)
5004,19,1,(2013) (USA) (TV)
5005,19,1,(2013) (USA) (TV)
5008,279,1,(2011) (USA) (video)
5007,280,1,(worldwide)
5010,281,1,(2011) (Canada) (TV)
5012,128,1,(2004) (Denmark) (TV)
5013,282,1,(2008) (Romania) (TV)
5014,282,1,(2008) (Romania) (TV)
5016,282,1,(2008) (Romania) (TV)
5017,282,1,(2008) (Romania) (TV)
5018,282,1,(2008) (Romania) (TV)
5019,282,1,(2008) (Romania) (TV)
5020,282,1,(2008) (Romania) (TV)
5021,282,1,(2008) (Romania) (TV)
5022,283,1,(2008) (USA) (TV)
5022,284,1,(2008) (USA) (TV)
5187,285,1,(2011) (Germany) (TV)
5191,286,1,(1996) (India) (TV)
5192,287,1,(2005) (Chile) (all media)
5211,288,1,(2010) (France) (TV)
5218,67,1,(1992) (Germany) (TV)
5225,289,1,(2006) (USA) (TV)
5225,290,1,(2006) (USA) (TV)
5226,291,1,(2001) (USA) (TV)
5229,292,1,(2004) (Germany) (TV)
5229,164,1,(2006) (Hungary) (TV)
5230,293,1,(2009) (Germany) (DVD)
5230,294,1,(2009) (Germany) (DVD)
5231,293,1,(2009) (Germany) (DVD)
5231,294,1,(2009) (Germany) (DVD)
5232,293,1,(2009) (Germany) (DVD)
5232,294,1,(2009) (Germany) (DVD)
5233,293,1,(2009) (Germany) (DVD)
5233,294,1,(2009) (Germany) (DVD)
5235,293,1,(2009) (Germany) (DVD)
5235,294,1,(2009) (Germany) (DVD)
5236,293,1,(2009) (Germany) (DVD)
5236,294,1,(2009) (Germany) (DVD)
5234,293,1,(2009) (Germany) (DVD)
5234,294,1,(2009) (Germany) (DVD)
5237,293,1,(2009) (Germany) (DVD)
5237,294,1,(2009) (Germany) (DVD)
5238,293,1,(2009) (Germany) (DVD)
5238,294,1,(2009) (Germany) (DVD)
5239,293,1,(2009) (Germany) (DVD)
5239,294,1,(2009) (Germany) (DVD)
5240,293,1,(2009) (Germany) (DVD)
5240,294,1,(2009) (Germany) (DVD)
5241,293,1,(2009) (Germany) (DVD)
5241,294,1,(2009) (Germany) (DVD)
5242,293,1,(2009) (Germany) (DVD)
5242,294,1,(2009) (Germany) (DVD)
5243,293,1,(2009) (Germany) (DVD)
5243,294,1,(2009) (Germany) (DVD)
5244,293,1,(2009) (Germany) (DVD)
5244,294,1,(2009) (Germany) (DVD)
5245,293,1,(2009) (Germany) (DVD)
5245,294,1,(2009) (Germany) (DVD)
5246,293,1,(2009) (Germany) (DVD)
5246,294,1,(2009) (Germany) (DVD)
5247,293,1,(2009) (Germany) (DVD)
5247,294,1,(2009) (Germany) (DVD)
5248,293,1,(2009) (Germany) (DVD)
5248,294,1,(2009) (Germany) (DVD)
5249,293,1,(2009) (Germany) (DVD)
5249,294,1,(2009) (Germany) (DVD)
5250,137,1,(2010) (Germany) (TV)
5284,295,1,(2005) (Netherlands) (DVD) (season 1)
5284,141,1,(2000) (USA) (TV)
5284,31,1,(2003) (Netherlands) (TV) (RTL5)
5284,51,1,(2008) (Netherlands) (DVD) (season 2)
5284,164,1,(2002) (Hungary) (TV)
5284,296,1,(2007) (USA) (DVD)
5284,297,1,(2004) (Belgium) (TV)
5286,298,1,(2001) (USA) (TV)
5287,298,1,(2001) (USA) (TV)
5288,298,1,(2000) (USA) (TV)
5289,298,1,(2001) (USA) (TV)
5290,298,1,(2000) (USA) (TV)
5291,298,1,(2001) (USA) (TV)
5292,298,1,(2000) (USA) (TV)
5293,298,1,(2001) (USA) (TV)
5294,298,1,(2001) (USA) (TV)
5295,298,1,(2001) (USA) (TV)
5296,31,1,(2003) (Netherlands) (TV) (RTL5)
5296,298,1,(2001) (USA) (TV)
5297,298,1,(2001) (USA) (TV)
5298,298,1,(2000) (USA) (TV)
5299,298,1,(2000) (USA) (TV)
5300,298,1,(2001) (USA) (TV)
5301,298,1,(2001) (USA) (TV)
5302,298,1,(2001) (USA) (TV)
5303,298,1,(2000) (USA) (TV)
5304,298,1,(2000) (USA) (TV)
5305,298,1,(2000) (USA) (TV)
5306,298,1,(2001) (USA) (TV)
5307,298,1,(2001) (USA) (TV)
5308,298,1,(2000) (USA) (TV)
5309,298,1,(2000) (USA) (TV)
5310,298,1,(2001) (USA) (TV)
5311,298,1,(2000) (USA) (TV)
5312,298,1,(2000) (USA) (TV)
5313,298,1,(2001) (USA) (TV)
5314,298,1,(2001) (USA) (TV)
5315,298,1,(2000) (USA) (TV)
5316,298,1,(2000) (USA) (TV)
5317,298,1,(2001) (USA) (TV)
5318,298,1,(2000) (USA) (TV)
5319,298,1,(2001) (USA) (TV)
5320,298,1,(2000) (USA) (TV)
5321,298,1,(2001) (USA) (TV)
5322,298,1,(2001) (USA) (TV)
5324,298,1,(2000) (USA) (TV)
5325,298,1,(2000) (USA) (TV)
5326,298,1,(2000) (USA) (TV)
5327,298,1,(2000) (USA) (TV)
5328,298,1,(2000) (USA) (TV)
5329,298,1,(2000) (USA) (TV)
5330,298,1,(2001) (USA) (TV)
5251,299,1,(2007) (Spain) (TV)
5258,265,1,(2010) (USA) (TV)
5258,42,1,(2012) (Hungary) (TV)
5259,42,1,(2012) (Hungary) (TV)
5260,42,1,(2012) (Hungary) (TV)
5261,42,1,(2012) (Hungary) (TV)
5262,42,1,(2012) (Hungary) (TV)
5263,42,1,(2012) (Hungary) (TV)
5264,42,1,(2012) (Hungary) (TV)
5265,42,1,(2012) (Hungary) (TV)
5266,42,1,(2012) (Hungary) (TV)
5267,42,1,(2012) (Hungary) (TV)
5268,42,1,(2012) (Hungary) (TV)
5269,42,1,(2012) (Hungary) (TV)
5270,42,1,(2012) (Hungary) (TV)
5271,42,1,(2012) (Hungary) (TV)
5272,42,1,(2012) (Hungary) (TV)
5273,42,1,(2012) (Hungary) (TV)
5274,42,1,(2012) (Hungary) (TV)
5275,42,1,(2012) (Hungary) (TV)
5276,42,1,(2012) (Hungary) (TV)
5277,42,1,(2012) (Hungary) (TV)
5278,42,1,(2012) (Hungary) (TV)
5279,42,1,(2012) (Hungary) (TV)
5280,42,1,(2012) (Hungary) (TV)
5281,42,1,(2012) (Hungary) (TV)
5282,42,1,(2012) (Hungary) (TV)
5283,42,1,(2012) (Hungary) (TV)
5333,73,1,
5334,128,1,
5341,197,1,(2009) (Sweden) (TV)
5342,197,1,(2009) (Sweden) (TV)
5343,197,1,(2009) (Sweden) (TV)
5344,197,1,(2009) (Sweden) (TV)
5345,197,1,(2009) (Sweden) (TV)
5346,197,1,(2009) (Sweden) (TV)
5347,197,1,(2009) (Sweden) (TV)
5348,197,1,(2009) (Sweden) (TV)
5349,197,1,(2009) (Sweden) (TV)
5350,197,1,(2009) (Sweden) (TV)
5351,197,1,(2009) (Sweden) (TV)
5352,197,1,(2009) (Sweden) (TV)
5353,197,1,(2009) (Sweden) (TV)
5354,197,1,(2009) (Sweden) (TV)
5355,64,1,(2005) (Spain) (TV)
5367,300,1,(2006) (Spain) (TV)
5369,301,1,(2011) (Greece) (TV)
5370,197,1,(2008) (Sweden) (TV)
5370,302,1,(2011) (Finland) (TV)
5379,303,1,(2007) (USA) (TV)
5379,290,1,(2007) (USA) (TV)
5380,189,1,(2003) (UK) (TV)
5383,269,1,(2011) (Canada) (TV)
5404,288,1,(1992-) (France) (TV)
5404,304,1,(1986-1992) (France) (TV)
5461,39,1,(2011) (UK) (TV)
5463,305,1,
5464,306,1,(2010) (Ireland) (TV)
5486,307,1,(1984) (South Africa) (TV)
5487,181,1,(2010) (Japan) (TV)
5489,308,1,(2011) (Non-USA) (TV)
5490,253,1,(2005) (Germany) (TV)
5494,19,1,(1947) (USA) (TV)
5502,160,1,(1948) (USA) (TV)
5502,6,1,(1948) (USA) (TV)
5502,309,1,(1948) (USA) (TV)
5502,19,1,(1948) (USA) (TV)
5509,19,1,(1949) (USA) (TV)
5515,290,1,(1950) (USA) (TV)
5520,290,1,(1951) (USA) (TV)
5527,310,1,(1952) (USA) (TV)
5535,310,1,(1953) (USA) (TV)
5542,310,1,(1954) (USA) (TV)
5547,310,1,(1955) (USA) (TV)
5555,310,1,(1956) (USA) (TV)
5563,19,1,(1957) (worldwide) (TV)
5571,19,1,(1958) (worldwide) (TV)
5579,310,1,(1959) (USA) (TV)
5586,160,1,(1960) (USA) (TV)
5586,6,1,(1960) (USA) (TV)
5586,19,1,(1960) (USA) (TV)
5591,310,1,(1960) (USA) (TV)
5599,19,1,(1961) (USA) (TV)
5605,19,1,(1962) (USA) (TV)
5613,310,1,(1963) (USA) (TV)
5618,19,1,(1964) (USA) (TV)
5626,310,1,(1965) (USA) (TV)
5634,310,1,(1966) (USA) (TV)
5639,19,1,(1967) (worldwide) (TV)
5647,19,1,(1968) (USA) (TV)
5655,290,1,(1969) (USA) (TV)
5659,19,1,(1969) (USA) (TV)
5663,19,1,(1969) (USA) (TV)
5669,310,1,(1970) (USA) (TV)
5673,310,1,(1970) (USA) (TV)
5677,19,1,(1970) (USA) (TV)
5683,290,1,(1971) (USA) (TV)
5687,19,1,(1971) (USA) (TV)
5692,19,1,(1971) (USA) (TV)
5700,290,1,(1972) (USA) (TV)
5706,19,1,(1972) (USA) (TV)
5712,310,1,(1972) (USA) (TV)
5720,290,1,(1973) (USA) (TV)
5726,19,1,(1973) (USA) (TV)
5732,19,1,(1973) (USA) (TV)
5740,290,1,(1974) (USA) (TV)
5745,19,1,(1974) (USA) (TV)
5750,19,1,(1974) (USA) (TV)
5756,290,1,(1975) (USA) (TV)
5760,19,1,(1975) (USA) (TV)
5764,19,1,(1975) (worldwide) (TV)
5772,311,1,(1976) (USA) (TV)
5778,311,1,(1976) (USA) (TV)
5782,160,1,(1976) (USA) (TV)
5782,6,1,(1976) (USA) (TV)
5782,19,1,(1976) (USA) (TV)
5782,312,1,(1976) (USA) (TV)
5785,313,1,(1976) (USA) (TV)
5786,314,1,(1976) (worldwide) (TV)
5791,290,1,(1977) (USA) (TV)
5797,310,1,(1977) (USA) (TV)
5802,160,1,(1977) (USA) (TV)
5807,311,1,(1978) (USA) (TV)
5812,311,1,(1978) (USA) (TV)
5817,310,1,(1979) (USA) (TV)
5822,19,1,(1979) (USA) (TV)
5826,160,1,(1980) (USA) (TV)
5830,160,1,(1980) (USA) (TV)
5836,6,1,(1980) (USA) (TV)
5836,19,1,(1980) (USA) (TV)
5837,6,1,(1980) (USA) (TV)
5837,19,1,(1980) (USA) (TV)
5838,160,1,(1980) (USA) (TV)
5838,6,1,(1980) (USA) (TV)
5838,19,1,(1980) (USA) (TV)
5838,312,1,(1980) (USA) (TV)
5839,315,1,(1980) (USA) (TV)
5840,310,1,(1980) (USA) (TV)
5846,19,1,(1981) (USA) (TV)
5850,19,1,(1981) (USA) (TV)
5856,160,1,(1981) (USA) (TV)
5862,160,1,(1982) (USA) (TV)
5868,315,1,(1982) (USA) (TV)
5869,311,1,(1982) (USA) (TV)
5873,19,1,(1982) (worldwide) (TV)
5881,290,1,(1983) (USA) (TV)
5886,19,1,(1983) (USA) (TV)
5891,311,1,(1983) (USA) (TV)
5897,160,1,(1984) (USA) (TV)
5901,316,1,(1984) (USA) (TV)
5908,6,1,(1984) (USA) (TV)
5908,317,1,(1984) (USA) (TV)
5908,318,1,(1984) (USA) (TV)
5902,311,1,(1984) (USA) (TV)
5909,160,1,(1984) (USA) (TV)
5909,27,1,(1984) (UK) (TV)
5909,316,1,(1984) (USA) (TV)
5909,319,1,(1984) (USA) (TV)
5909,6,1,(1984) (USA) (TV)
5909,320,1,(1984) (UK) (TV)
5909,19,1,(1984) (USA) (TV)
