company_id,company_name,country_code,movie_id,color_info,languages,countries,release dates,keyword,phonetic_code
686,Paramount Home Entertainment,[us],18851,Color,English,USA,02/03/1998,car-crash,C6262
686,Paramount Home Entertainment,[us],18851,Color,English,USA,02/03/1998,father-son-relationship,F3625
686,Paramount Home Entertainment,[us],18851,Color,English,USA,02/03/1998,moving,M152
686,Paramount Home Entertainment,[us],18851,Color,English,USA,02/03/1998,teething,T352
265,CW Television Network,[us],18852,Color,English,USA,29/04/2007,father-son-relationship,F3625
265,CW Television Network,[us],18852,Color,English,USA,29/04/2007,jealousy,J42
265,CW Television Network,[us],18852,Color,English,USA,29/04/2007,kissing,K252
265,CW Television Network,[us],18852,Color,English,USA,29/04/2007,love,L1
686,Paramount Home Entertainment,[us],18853,Color,English,USA,16/12/1996,cheerleading,C6435
686,Paramount Home Entertainment,[us],18853,Color,English,USA,16/12/1996,divorce,D162
686,Paramount Home Entertainment,[us],18854,Color,English,USA,29/01/2001,birthday-party,B6316
686,Paramount Home Entertainment,[us],18854,Color,English,USA,29/01/2001,gift,G13
686,Paramount Home Entertainment,[us],18854,Color,English,USA,29/01/2001,party,P63
686,Paramount Home Entertainment,[us],18856,Color,English,USA,24/01/2005,pregnancy,P6252
686,Paramount Home Entertainment,[us],18857,Color,English,USA,22/02/1999,anniversary,A5162
686,Paramount Home Entertainment,[us],18857,Color,English,USA,22/02/1999,arrest,A623
686,Paramount Home Entertainment,[us],18857,Color,English,USA,22/02/1999,audition,A35
686,Paramount Home Entertainment,[us],18857,Color,English,USA,22/02/1999,drug-dealing,D6234
686,Paramount Home Entertainment,[us],18857,Color,English,USA,22/02/1999,marijuana,M625
686,Paramount Home Entertainment,[us],18857,Color,English,USA,22/02/1999,nepotism,N1325
686,Paramount Home Entertainment,[us],18858,Color,English,USA,26/02/2001,embarrassment,E5162
686,Paramount Home Entertainment,[us],18858,Color,English,USA,26/02/2001,father-son-relationship,F3625
686,Paramount Home Entertainment,[us],18858,Color,English,USA,26/02/2001,punishment,P5253
686,Paramount Home Entertainment,[us],18859,Color,English,USA,14/01/2002,engagement-ring,E5253
686,Paramount Home Entertainment,[us],18859,Color,English,USA,14/01/2002,fight,F23
686,Paramount Home Entertainment,[us],18859,Color,English,USA,14/01/2002,hugging,H252
686,Paramount Home Entertainment,[us],18859,Color,English,USA,14/01/2002,jealousy,J42
686,Paramount Home Entertainment,[us],18859,Color,English,USA,14/01/2002,scolding,S2435
686,Paramount Home Entertainment,[us],18861,Color,English,USA,12/11/2001,lecture,L236
686,Paramount Home Entertainment,[us],18861,Color,English,USA,12/11/2001,prodigal-son,P6324
686,Paramount Home Entertainment,[us],18861,Color,English,USA,12/11/2001,scolding,S2435
686,Paramount Home Entertainment,[us],18861,Color,English,USA,12/11/2001,sermon,S65
686,Paramount Home Entertainment,[us],18861,Color,English,USA,12/11/2001,squatting,S2352
686,Paramount Home Entertainment,[us],18862,Color,English,USA,14/02/2005,singing,S5252
686,Paramount Home Entertainment,[us],18863,Color,English,USA,02/02/1998,dinner,D56
686,Paramount Home Entertainment,[us],18863,Color,English,USA,02/02/1998,dog,D2
686,Paramount Home Entertainment,[us],18863,Color,English,USA,02/02/1998,false-identity,F4235
686,Paramount Home Entertainment,[us],18863,Color,English,USA,02/02/1998,medical-examination,M3242
686,Paramount Home Entertainment,[us],18864,Color,English,USA,21/10/2002,character-name-in-title,C6236
686,Paramount Home Entertainment,[us],18864,Color,English,USA,21/10/2002,mentally-handicapped,M5345
686,Paramount Home Entertainment,[us],18865,Color,English,USA,25/10/2004,marine,M65
686,Paramount Home Entertainment,[us],18865,Color,English,USA,25/10/2004,rumor,R56
686,Paramount Home Entertainment,[us],18866,Color,English,USA,07/05/2001,punishment,P5253
686,Paramount Home Entertainment,[us],18867,Color,English,USA,22/10/2001,divorce,D162
686,Paramount Home Entertainment,[us],18867,Color,English,USA,22/10/2001,infidelity,I5134
686,Paramount Home Entertainment,[us],18867,Color,English,USA,22/10/2001,on-the-rebound,O5361
686,Paramount Home Entertainment,[us],18868,Color,English,USA,10/10/2005,engagement,E5253
686,Paramount Home Entertainment,[us],18868,Color,English,USA,10/10/2005,engagement-ring,E5253
686,Paramount Home Entertainment,[us],18868,Color,English,USA,10/10/2005,teenage-sex,T52
686,Paramount Home Entertainment,[us],18868,Color,English,USA,10/10/2005,unwanted-pregnancy,U5316
686,Paramount Home Entertainment,[us],18869,Color,English,USA,19/01/1998,autism,A325
686,Paramount Home Entertainment,[us],18869,Color,English,USA,19/01/1998,father-son-relationship,F3625
686,Paramount Home Entertainment,[us],18869,Color,English,USA,19/01/1998,golf-ball,G414
686,Paramount Home Entertainment,[us],18869,Color,English,USA,19/01/1998,golf-club,G4124
686,Paramount Home Entertainment,[us],18869,Color,English,USA,19/01/1998,hugging,H252
686,Paramount Home Entertainment,[us],18869,Color,English,USA,19/01/1998,locker-room,L265
686,Paramount Home Entertainment,[us],18869,Color,English,USA,19/01/1998,massage,M2
686,Paramount Home Entertainment,[us],18869,Color,English,USA,19/01/1998,theft,T13
686,Paramount Home Entertainment,[us],18869,Color,English,USA,19/01/1998,title-directed-by-female,T3436
686,Paramount Home Entertainment,[us],18870,Color,English,USA,04/11/1996,basketball,B2314
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,band,B53
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,best-friend,B2316
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,closure,C426
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,dancing,D5252
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,dinner,D56
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,embarrassment,E5162
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,friendship,F6532
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,high-school-friend,H2416
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,imaginary-friend,I5256
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,lavatory,L136
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,locker-room,L265
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,loyalty,L43
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,moving,M152
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,party,P63
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,public-humiliation,P1425
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,punishment,P5253
686,Paramount Home Entertainment,[us],18872,Color,English,USA,05/05/1997,title-directed-by-female,T3436
686,Paramount Home Entertainment,[us],18871,Color,English,USA,21/02/2000,church-service,C6261
686,Paramount Home Entertainment,[us],18871,Color,English,USA,21/02/2000,namesake,N52
686,Paramount Home Entertainment,[us],18871,Color,English,USA,21/02/2000,prayer,P6
686,Paramount Home Entertainment,[us],18873,Color,English,USA,13/10/1997,bulimia,B45
686,Paramount Home Entertainment,[us],18873,Color,English,USA,13/10/1997,cult,C43
686,Paramount Home Entertainment,[us],18873,Color,English,USA,13/10/1997,mud-mask,M352
686,Paramount Home Entertainment,[us],18873,Color,English,USA,13/10/1997,rest-home,R235
686,Paramount Home Entertainment,[us],18873,Color,English,USA,13/10/1997,sect,S23
686,Paramount Home Entertainment,[us],18873,Color,English,USA,13/10/1997,vomiting,V5352
265,CW Television Network,[us],18874,Color,English,USA,21/01/2007,friendship,F6532
265,CW Television Network,[us],18874,Color,English,USA,21/01/2007,kissing,K252
265,CW Television Network,[us],18874,Color,English,USA,21/01/2007,love,L1
686,Paramount Home Entertainment,[us],18875,Color,English,USA,17/04/2006,brother-brother-relationship,B6361
686,Paramount Home Entertainment,[us],18875,Color,English,USA,17/04/2006,cookie,C2
686,Paramount Home Entertainment,[us],18875,Color,English,USA,17/04/2006,gift,G13
686,Paramount Home Entertainment,[us],18875,Color,English,USA,17/04/2006,jealousy,J42
686,Paramount Home Entertainment,[us],18875,Color,English,USA,17/04/2006,milk,M42
686,Paramount Home Entertainment,[us],18875,Color,English,USA,17/04/2006,oreos,O62
686,Paramount Home Entertainment,[us],18875,Color,English,USA,17/04/2006,present,P6253
686,Paramount Home Entertainment,[us],18875,Color,English,USA,17/04/2006,secret,S263
686,Paramount Home Entertainment,[us],18875,Color,English,USA,17/04/2006,wedding-ring,W3526
686,Paramount Home Entertainment,[us],18876,Color,English,USA,18/11/1996,armed-robbery,A6536
686,Paramount Home Entertainment,[us],18876,Color,English,USA,18/11/1996,bare-chested-male,B6235
686,Paramount Home Entertainment,[us],18876,Color,English,USA,18/11/1996,bathing,B352
686,Paramount Home Entertainment,[us],18876,Color,English,USA,18/11/1996,bathrobe,B361
686,Paramount Home Entertainment,[us],18876,Color,English,USA,18/11/1996,brother-brother-relationship,B6361
686,Paramount Home Entertainment,[us],18876,Color,English,USA,18/11/1996,carjacking,C6252
686,Paramount Home Entertainment,[us],18876,Color,English,USA,18/11/1996,chicken-pox,C2512
686,Paramount Home Entertainment,[us],18876,Color,English,USA,18/11/1996,line-up,L51
686,Paramount Home Entertainment,[us],18876,Color,English,USA,18/11/1996,theft,T13
686,Paramount Home Entertainment,[us],18876,Color,English,USA,18/11/1996,towel,T4
686,Paramount Home Entertainment,[us],18877,Color,English,USA,22/09/1997,bully,B4
686,Paramount Home Entertainment,[us],18877,Color,English,USA,22/09/1997,cap,C1
686,Paramount Home Entertainment,[us],18877,Color,English,USA,22/09/1997,contraband,C5361
686,Paramount Home Entertainment,[us],18877,Color,English,USA,22/09/1997,jumper,J516
686,Paramount Home Entertainment,[us],18877,Color,English,USA,22/09/1997,knife,K51
686,Paramount Home Entertainment,[us],18877,Color,English,USA,22/09/1997,locker-room,L265
686,Paramount Home Entertainment,[us],18877,Color,English,USA,22/09/1997,padlock,P342
686,Paramount Home Entertainment,[us],18877,Color,English,USA,22/09/1997,public-humiliation,P1425
686,Paramount Home Entertainment,[us],18877,Color,English,USA,22/09/1997,punishment,P5253
686,Paramount Home Entertainment,[us],18877,Color,English,USA,22/09/1997,suicide,S23
686,Paramount Home Entertainment,[us],18877,Color,English,USA,22/09/1997,suspension,S2152
686,Paramount Home Entertainment,[us],18877,Color,English,USA,22/09/1997,toilet,T43
686,Paramount Home Entertainment,[us],18878,Color,English,USA,03/02/1997,10-year-old,Y643
686,Paramount Home Entertainment,[us],18878,Color,English,USA,03/02/1997,adoption,A3135
686,Paramount Home Entertainment,[us],18878,Color,English,USA,03/02/1997,raising-child,R2524
686,Paramount Home Entertainment,[us],18878,Color,English,USA,03/02/1997,viper,V16
686,Paramount Home Entertainment,[us],18879,Color,English,USA,08/11/1999,lock-out,L23
686,Paramount Home Entertainment,[us],18879,Color,English,USA,08/11/1999,obscenity,O1253
686,Paramount Home Entertainment,[us],18879,Color,English,USA,08/11/1999,punishment,P5253
686,Paramount Home Entertainment,[us],18879,Color,English,USA,08/11/1999,school-sport,S2421
686,Paramount Home Entertainment,[us],18879,Color,English,USA,08/11/1999,vandalism,V5342
265,CW Television Network,[us],18880,Color,English,USA,08/04/2007,brother-brother-relationship,B6361
265,CW Television Network,[us],18880,Color,English,USA,08/04/2007,engagement-ring,E5253
265,CW Television Network,[us],18880,Color,English,USA,08/04/2007,giving-a-toast,G1523
265,CW Television Network,[us],18880,Color,English,USA,08/04/2007,kneeling,K5452
686,Paramount Home Entertainment,[us],18881,Color,English,USA,03/02/2003,smoking,S5252
265,CW Television Network,[us],18882,Color,English,USA,22/04/2007,dog,D2
265,CW Television Network,[us],18882,Color,English,USA,22/04/2007,fight,F23
265,CW Television Network,[us],18882,Color,English,USA,22/04/2007,kissing,K252
265,CW Television Network,[us],18882,Color,English,USA,22/04/2007,love,L1
265,CW Television Network,[us],18882,Color,English,USA,22/04/2007,scolding,S2435
686,Paramount Home Entertainment,[us],18883,Color,English,USA,01/03/1999,car-crash,C6262
686,Paramount Home Entertainment,[us],18883,Color,English,USA,01/03/1999,chain-letter,C5436
686,Paramount Home Entertainment,[us],18883,Color,English,USA,01/03/1999,divorce,D162
686,Paramount Home Entertainment,[us],18883,Color,English,USA,01/03/1999,drinking,D6525
686,Paramount Home Entertainment,[us],18883,Color,English,USA,01/03/1999,fire-drill,F6364
686,Paramount Home Entertainment,[us],18883,Color,English,USA,01/03/1999,prank,P652
686,Paramount Home Entertainment,[us],18883,Color,English,USA,01/03/1999,recruitment,R2635
686,Paramount Home Entertainment,[us],18883,Color,English,USA,01/03/1999,superstition,S1623
686,Paramount Home Entertainment,[us],18883,Color,English,USA,01/03/1999,throwing-salt-over-shoulder,T6524
686,Paramount Home Entertainment,[us],18884,Color,English,USA,27/09/2004,character-name-in-title,C6236
686,Paramount Home Entertainment,[us],18884,Color,English,USA,27/09/2004,premarital-sex,P6563
686,Paramount Home Entertainment,[us],18884,Color,English,USA,27/09/2004,self-discipline,S4132
686,Paramount Home Entertainment,[us],18885,Color,English,USA,07/11/2005,alcoholic,A4242
686,Paramount Home Entertainment,[us],18885,Color,English,USA,07/11/2005,soup,S1
686,Paramount Home Entertainment,[us],18887,Color,English,USA,26/01/1998,burial-plot,B6414
686,Paramount Home Entertainment,[us],18887,Color,English,USA,26/01/1998,gift,G13
686,Paramount Home Entertainment,[us],18887,Color,English,USA,26/01/1998,grandfather,G6531
686,Paramount Home Entertainment,[us],18887,Color,English,USA,26/01/1998,hair-piece,H612
686,Paramount Home Entertainment,[us],18887,Color,English,USA,26/01/1998,in-law,I54
686,Paramount Home Entertainment,[us],18887,Color,English,USA,26/01/1998,jealousy,J42
686,Paramount Home Entertainment,[us],18887,Color,English,USA,26/01/1998,pet-lizard,P3426
686,Paramount Home Entertainment,[us],18887,Color,English,USA,26/01/1998,present,P6253
686,Paramount Home Entertainment,[us],18889,Color,English,USA,18/12/2000,bare-chested-male,B6235
686,Paramount Home Entertainment,[us],18889,Color,English,USA,18/12/2000,bathrobe,B361
686,Paramount Home Entertainment,[us],18889,Color,English,USA,18/12/2000,couch,C2
686,Paramount Home Entertainment,[us],18889,Color,English,USA,18/12/2000,dinner,D56
686,Paramount Home Entertainment,[us],18889,Color,English,USA,18/12/2000,embarrassment,E5162
686,Paramount Home Entertainment,[us],18889,Color,English,USA,18/12/2000,homeless-shelter,H5424
686,Paramount Home Entertainment,[us],18889,Color,English,USA,18/12/2000,saying-grace,S5262
686,Paramount Home Entertainment,[us],18889,Color,English,USA,18/12/2000,towel,T4
686,Paramount Home Entertainment,[us],18889,Color,English,USA,18/12/2000,underwear,U536
686,Paramount Home Entertainment,[us],18890,Unkown,English,USA,21/01/2002,bully,B4
686,Paramount Home Entertainment,[us],18890,Unkown,English,USA,21/01/2002,discrimination,D2653
686,Paramount Home Entertainment,[us],18890,Unkown,English,USA,21/01/2002,imam,I5
686,Paramount Home Entertainment,[us],18890,Unkown,English,USA,21/01/2002,islamophobia,I2451
686,Paramount Home Entertainment,[us],18890,Unkown,English,USA,21/01/2002,petition,P35
686,Paramount Home Entertainment,[us],18890,Unkown,English,USA,21/01/2002,reference-to-pbs,R1652
686,Paramount Home Entertainment,[us],18890,Unkown,English,USA,21/01/2002,ski-mask,S252
686,Paramount Home Entertainment,[us],18891,Color,English,USA,19/02/2001,bare-chested-male,B6235
686,Paramount Home Entertainment,[us],18891,Color,English,USA,19/02/2001,jealousy,J42
686,Paramount Home Entertainment,[us],18891,Color,English,USA,19/02/2001,kissing,K252
686,Paramount Home Entertainment,[us],18891,Color,English,USA,19/02/2001,scolding,S2435
686,Paramount Home Entertainment,[us],18892,Color,English,USA,08/10/2001,boy,B
686,Paramount Home Entertainment,[us],18892,Color,English,USA,08/10/2001,fall,F4
686,Paramount Home Entertainment,[us],18892,Color,English,USA,08/10/2001,father-son-relationship,F3625
686,Paramount Home Entertainment,[us],18892,Color,English,USA,08/10/2001,insurance-fraud,I5265
686,Paramount Home Entertainment,[us],18892,Color,English,USA,08/10/2001,medical-examination,M3242
686,Paramount Home Entertainment,[us],18893,Color,English,USA,01/05/2000,body-odor,B36
686,Paramount Home Entertainment,[us],18893,Color,English,USA,01/05/2000,secret,S263
686,Paramount Home Entertainment,[us],18893,Color,English,USA,01/05/2000,suspicion,S2125
686,Paramount Home Entertainment,[us],18894,Color,English,USA,28/02/2005,family-abandonment,F5415
686,Paramount Home Entertainment,[us],18894,Color,English,USA,28/02/2005,sexually-transmitted-disease,S2436
686,Paramount Home Entertainment,[us],18895,Color,English,USA,01/10/2001,bully,B4
686,Paramount Home Entertainment,[us],18895,Color,English,USA,01/10/2001,fire,F6
686,Paramount Home Entertainment,[us],18895,Color,English,USA,01/10/2001,fireman,F65
686,Paramount Home Entertainment,[us],18895,Color,English,USA,01/10/2001,locker-room,L265
686,Paramount Home Entertainment,[us],18895,Color,English,USA,01/10/2001,punishment,P5253
686,Paramount Home Entertainment,[us],18895,Color,English,USA,01/10/2001,theft,T13
686,Paramount Home Entertainment,[us],18897,Color,English,USA,15/11/2004,thanksgiving,T5215
686,Paramount Home Entertainment,[us],18901,Color,English,USA,14/10/1996,racism,R25
686,Paramount Home Entertainment,[us],18903,Color,English,USA,31/01/2005,parenting,P6535
686,Paramount Home Entertainment,[us],18903,Color,English,USA,31/01/2005,premarital-sex,P6563
686,Paramount Home Entertainment,[us],18904,Color,English,USA,14/10/2002,heart-surgery,H6326
686,Paramount Home Entertainment,[us],18906,Color,English,USA,05/02/2001,jealousy,J42
686,Paramount Home Entertainment,[us],18906,Color,English,USA,05/02/2001,kissing,K252
686,Paramount Home Entertainment,[us],18906,Color,English,USA,05/02/2001,locker-room,L265
686,Paramount Home Entertainment,[us],18907,Color,English,USA,06/05/2002,patriotism,P3632
686,Paramount Home Entertainment,[us],18908,Color,English,USA,12/10/1998,bully,B4
686,Paramount Home Entertainment,[us],18908,Color,English,USA,12/10/1998,child-abuse,C4312
686,Paramount Home Entertainment,[us],18908,Color,English,USA,12/10/1998,embarrassment,E5162
686,Paramount Home Entertainment,[us],18908,Color,English,USA,12/10/1998,kissing,K252
686,Paramount Home Entertainment,[us],18908,Color,English,USA,12/10/1998,piano-teacher,P5326
686,Paramount Home Entertainment,[us],18908,Color,English,USA,12/10/1998,punishment,P5253
686,Paramount Home Entertainment,[us],18908,Color,English,USA,12/10/1998,therapy,T61
686,Paramount Home Entertainment,[us],18908,Color,English,USA,12/10/1998,topiary,T16
686,Paramount Home Entertainment,[us],18909,Color,English,USA,06/02/2006,gershwin,G625
686,Paramount Home Entertainment,[us],18909,Color,English,USA,06/02/2006,heartbreak,H6316
686,Paramount Home Entertainment,[us],18909,Color,English,USA,06/02/2006,homelessness,H5425
686,Paramount Home Entertainment,[us],18909,Color,English,USA,06/02/2006,music-episode,M2123
686,Paramount Home Entertainment,[us],18909,Color,English,USA,06/02/2006,rap,R1
686,Paramount Home Entertainment,[us],18909,Color,English,USA,06/02/2006,reference-to-gershwin,R1652
686,Paramount Home Entertainment,[us],18909,Color,English,USA,06/02/2006,street-singer,S3632
686,Paramount Home Entertainment,[us],18912,Color,English,USA,17/10/2005,brother-brother-relationship,B6361
686,Paramount Home Entertainment,[us],18912,Color,English,USA,17/10/2005,casual-sex,C242
686,Paramount Home Entertainment,[us],18912,Color,English,USA,17/10/2005,dressing,D6252
686,Paramount Home Entertainment,[us],18912,Color,English,USA,17/10/2005,embarrassment,E5162
686,Paramount Home Entertainment,[us],18912,Color,English,USA,17/10/2005,public-humiliation,P1425
686,Paramount Home Entertainment,[us],18912,Color,English,USA,17/10/2005,spying,S152
686,Paramount Home Entertainment,[us],18914,Color,English,USA,22/04/2002,airport-security,A6163
686,Paramount Home Entertainment,[us],18914,Color,English,USA,22/04/2002,brother-brother-relationship,B6361
686,Paramount Home Entertainment,[us],18914,Color,English,USA,22/04/2002,dinner,D56
686,Paramount Home Entertainment,[us],18914,Color,English,USA,22/04/2002,engagement-ring,E5253
686,Paramount Home Entertainment,[us],18914,Color,English,USA,22/04/2002,frisking,F6252
686,Paramount Home Entertainment,[us],18914,Color,English,USA,22/04/2002,gift,G13
686,Paramount Home Entertainment,[us],18914,Color,English,USA,22/04/2002,heirloom,H645
686,Paramount Home Entertainment,[us],18914,Color,English,USA,22/04/2002,imitation-diamond,I5353
686,Paramount Home Entertainment,[us],18914,Color,English,USA,22/04/2002,ring,R52
686,Paramount Home Entertainment,[us],18915,Color,English,USA,20/09/1999,barbecue,B612
686,Paramount Home Entertainment,[us],18915,Color,English,USA,20/09/1999,brother-brother-relationship,B6361
686,Paramount Home Entertainment,[us],18915,Color,English,USA,20/09/1999,father-son-relationship,F3625
686,Paramount Home Entertainment,[us],18915,Color,English,USA,20/09/1999,heart-attack,H632
686,Paramount Home Entertainment,[us],18915,Color,English,USA,20/09/1999,hospital-gown,H2134
686,Paramount Home Entertainment,[us],18915,Color,English,USA,20/09/1999,medical-examination,M3242
686,Paramount Home Entertainment,[us],18915,Color,English,USA,20/09/1999,roommate,R53
686,Paramount Home Entertainment,[us],18915,Color,English,USA,20/09/1999,secret,S263
686,Paramount Home Entertainment,[us],18916,Color,English,USA,25/01/1999,dog,D2
686,Paramount Home Entertainment,[us],18916,Color,English,USA,25/01/1999,embarrassment,E5162
686,Paramount Home Entertainment,[us],18916,Color,English,USA,25/01/1999,fight,F23
686,Paramount Home Entertainment,[us],18916,Color,English,USA,25/01/1999,public-humiliation,P1425
686,Paramount Home Entertainment,[us],18916,Color,English,USA,25/01/1999,scolding,S2435
686,Paramount Home Entertainment,[us],18916,Color,English,USA,25/01/1999,underwear,U536
686,Paramount Home Entertainment,[us],18917,Color,English,USA,03/05/1999,ape,A1
686,Paramount Home Entertainment,[us],18917,Color,English,USA,03/05/1999,babysitting,B1235
686,Paramount Home Entertainment,[us],18917,Color,English,USA,03/05/1999,chimpanzee,C5152
686,Paramount Home Entertainment,[us],18917,Color,English,USA,03/05/1999,grandstand,G6532
686,Paramount Home Entertainment,[us],18917,Color,English,USA,03/05/1999,hugging,H252
686,Paramount Home Entertainment,[us],18917,Color,English,USA,03/05/1999,jealousy,J42
686,Paramount Home Entertainment,[us],18918,Color,English,USA,17/05/1999,infidelity,I5134
686,Paramount Home Entertainment,[us],18918,Color,English,USA,17/05/1999,kissing,K252
686,Paramount Home Entertainment,[us],18918,Color,English,USA,17/05/1999,ritual,R34
686,Paramount Home Entertainment,[us],18918,Color,English,USA,17/05/1999,wedding,W352
686,Paramount Home Entertainment,[us],18919,Color,English,USA,24/05/1999,embarrassment,E5162
686,Paramount Home Entertainment,[us],18919,Color,English,USA,24/05/1999,infidelity,I5134
686,Paramount Home Entertainment,[us],18919,Color,English,USA,24/05/1999,kissing,K252
686,Paramount Home Entertainment,[us],18919,Color,English,USA,24/05/1999,party,P63
686,Paramount Home Entertainment,[us],18919,Color,English,USA,24/05/1999,public-humiliation,P1425
686,Paramount Home Entertainment,[us],18919,Color,English,USA,24/05/1999,ritual,R34
686,Paramount Home Entertainment,[us],18919,Color,English,USA,24/05/1999,wedding,W352
686,Paramount Home Entertainment,[us],18921,Color,English,USA,13/04/1998,alcoholism,A4242
686,Paramount Home Entertainment,[us],18921,Color,English,USA,13/04/1998,diary,D6
686,Paramount Home Entertainment,[us],18921,Color,English,USA,13/04/1998,dinner,D56
686,Paramount Home Entertainment,[us],18921,Color,English,USA,13/04/1998,father-figure,F3612
686,Paramount Home Entertainment,[us],18921,Color,English,USA,13/04/1998,father-son-relationship,F3625
686,Paramount Home Entertainment,[us],18921,Color,English,USA,13/04/1998,rat,R3
265,CW Television Network,[us],18922,Color,English,USA,11/02/2007,dog,D2
265,CW Television Network,[us],18922,Color,English,USA,11/02/2007,father-son-relationship,F3625
265,CW Television Network,[us],18922,Color,English,USA,11/02/2007,love,L1
686,Paramount Home Entertainment,[us],18924,Color,English,USA,24/11/1997,arranged-dating,A6523
686,Paramount Home Entertainment,[us],18924,Color,English,USA,24/11/1997,bathtub,B31
686,Paramount Home Entertainment,[us],18924,Color,English,USA,24/11/1997,bribe,B61
686,Paramount Home Entertainment,[us],18924,Color,English,USA,24/11/1997,burger,B626
686,Paramount Home Entertainment,[us],18924,Color,English,USA,24/11/1997,coach,C2
686,Paramount Home Entertainment,[us],18924,Color,English,USA,24/11/1997,hamburger,H5162
686,Paramount Home Entertainment,[us],18924,Color,English,USA,24/11/1997,jogging,J252
686,Paramount Home Entertainment,[us],18924,Color,English,USA,24/11/1997,junk-food,J5213
686,Paramount Home Entertainment,[us],18924,Color,English,USA,24/11/1997,swimming-lesson,S5242
686,Paramount Home Entertainment,[us],18925,Color,English,USA,27/11/2000,abuse,A12
686,Paramount Home Entertainment,[us],18925,Color,English,USA,27/11/2000,butt-slap,B3241
686,Paramount Home Entertainment,[us],18925,Color,English,USA,27/11/2000,scolding,S2435
686,Paramount Home Entertainment,[us],18926,Color,English,USA,21/11/2005,debt,D13
686,Paramount Home Entertainment,[us],18926,Color,English,USA,21/11/2005,dinner,D56
686,Paramount Home Entertainment,[us],18926,Color,English,USA,21/11/2005,gratitude,G63
686,Paramount Home Entertainment,[us],18926,Color,English,USA,21/11/2005,misunderstanding,M2536
686,Paramount Home Entertainment,[us],18926,Color,English,USA,21/11/2005,party,P63
686,Paramount Home Entertainment,[us],18926,Color,English,USA,21/11/2005,pregnancy,P6252
686,Paramount Home Entertainment,[us],18926,Color,English,USA,21/11/2005,thanksgiving-dinner,T5215
686,Paramount Home Entertainment,[us],18928,Color,English,USA,28/02/2000,black-eye,B42
686,Paramount Home Entertainment,[us],18928,Color,English,USA,28/02/2000,boxer-shorts,B2626
686,Paramount Home Entertainment,[us],18928,Color,English,USA,28/02/2000,choir-robe,C61
686,Paramount Home Entertainment,[us],18928,Color,English,USA,28/02/2000,embarrassment,E5162
686,Paramount Home Entertainment,[us],18928,Color,English,USA,28/02/2000,jury-trial,J6364
686,Paramount Home Entertainment,[us],18928,Color,English,USA,28/02/2000,police-corruption,P4261
686,Paramount Home Entertainment,[us],18928,Color,English,USA,28/02/2000,spilled-coffee,S1432
686,Paramount Home Entertainment,[us],18928,Color,English,USA,28/02/2000,stole,S34
686,Paramount Home Entertainment,[us],18928,Color,English,USA,28/02/2000,trial,T64
686,Paramount Home Entertainment,[us],18928,Color,English,USA,28/02/2000,undressing,U5362
686,Paramount Home Entertainment,[us],18929,Color,English,USA,23/02/2004,wedding,W352
686,Paramount Home Entertainment,[us],18930,Color,English,USA,12/02/2001,birthday-party,B6316
686,Paramount Home Entertainment,[us],18930,Color,English,USA,12/02/2001,dinner,D56
686,Paramount Home Entertainment,[us],18930,Color,English,USA,12/02/2001,gift,G13
686,Paramount Home Entertainment,[us],18930,Color,English,USA,12/02/2001,party,P63
686,Paramount Home Entertainment,[us],18930,Color,English,USA,12/02/2001,present,P6253
686,Paramount Home Entertainment,[us],18930,Color,English,USA,12/02/2001,valentine's-day,V4535
686,Paramount Home Entertainment,[us],18931,Color,English,USA,30/04/2001,embarrassment,E5162
686,Paramount Home Entertainment,[us],18931,Color,English,USA,30/04/2001,hamburger,H5162
686,Paramount Home Entertainment,[us],18931,Color,English,USA,30/04/2001,honesty,H523
686,Paramount Home Entertainment,[us],18931,Color,English,USA,30/04/2001,reputation,R135
686,Paramount Home Entertainment,[us],18931,Color,English,USA,30/04/2001,shredder,S636
686,Paramount Home Entertainment,[us],18931,Color,English,USA,30/04/2001,therapy,T61
686,Paramount Home Entertainment,[us],18931,Color,English,USA,30/04/2001,virginity,V6253
686,Paramount Home Entertainment,[us],18932,Color,English,USA,11/10/2004,presidential-election,P6235
686,Paramount Home Entertainment,[us],18932,Color,English,USA,11/10/2004,voting,V352
686,Paramount Home Entertainment,[us],18933,Color,English,USA,29/12/2004,baseball,B214
